id,num_items,capacidad,num_variables_qubo,optimo,valor_total,peso,factible,coincide,ratio_optimo,brecha_optimo,exceso_peso,prob_optimo,ratio_optimo_medio,tiempo_total,t_solver,t_cuantico,t_clasico,pct_tiempo_solver_sobre_total,pct_tiempo_cuantico_sobre_solver,pct_tiempo_clasico_sobre_solver,tiempo_medio_iter,tiempo_por_eval,total_evals,num_factibles_qaoa,prob_optimo_muestras,prob_optimo_starts,tasa_factibilidad,ratio_medio_factibles,valor_medio_start,std_valor_start,tiempo_medio_start,total_muestras,starts,reads_por_start,muestras_esperadas,metodo,warmstart,epsilon_warmstart
15,3,5,6,10,10,5,True,True,1.0,0,0,0.9,0.99,955.8100904000457,955.8077718000859,945.424992897897,10.382778902188875,0.9999975742043496,0.9891371683632214,0.010862831636778644,0.3049213296799455,0.38079990908369954,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
17,3,3,5,6,6,3,True,True,1.0,0,0,1.0,1.0,400.3472927999683,400.34510629985016,390.77844490052667,9.566661399323493,0.9999945384915611,0.9761039631838081,0.023896036816191936,0.1286738757599145,0.1595000423505379,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
19,3,5,6,8,8,5,True,True,1.0,0,0,0.9,0.9625,946.0178700999822,946.015446000034,935.5803007015493,10.435145298484713,0.9999974375748863,0.9889693711211515,0.011030628878848495,0.30067872680006547,0.37689858406375853,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
20,4,6,7,11,11,6,True,True,1.0,0,0,1.0,1.0,1917.160180100007,1917.1576976000797,1905.776179898763,11.381517701316625,0.9999987051160601,0.9940633377652949,0.0059366622347051265,0.614439866759954,0.7638078476494341,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
1,2,3,4,5,5,3,True,True,1.0,0,0,0.9,0.96,227.15132079995237,227.14929850003682,217.07888450007886,10.070413999957964,0.999991097124558,0.9556661012538573,0.044333898746142644,0.072849753279984,0.09049772848607045,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
2,2,4,5,7,7,4,True,True,1.0,0,0,0.9,0.9,497.1031160999555,497.10095609992277,487.63930119993165,9.461654899991117,0.9999956548249995,0.9809663313178395,0.01903366868216045,0.15838121620002202,0.19804818968124413,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
3,3,4,6,10,10,4,True,True,1.0,0,0,0.8,0.9400000000000001,998.9198200999526,998.9174322999315,988.5840019000461,10.333430399885401,0.9999976096179363,0.9896553708387154,0.010344629161284594,0.3192980318399146,0.3979750726294548,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
4,3,3,5,5,5,3,True,True,1.0,0,0,1.0,1.0,436.1858937999932,436.1836675000377,426.78340619953815,9.400261300499551,0.9999948959835998,0.9784488462065152,0.021551153793484802,0.13922482484001666,0.1737783535856724,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
5,3,5,6,22,22,5,True,True,1.0,0,0,0.7,0.9363636363636365,1050.9776592999697,1050.9753157001687,1040.7615515029756,10.213764197193086,0.9999977700764805,0.9902816326467301,0.009718367353269938,0.33607481943992895,0.4187152652191907,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
6,3,5,6,13,13,5,True,True,1.0,0,0,0.9,0.9692307692307693,1076.725734799984,1076.7233688998967,1066.4372809971683,10.286087902728468,0.9999978026901274,0.9904468610974443,0.00955313890255573,0.3433275963599328,0.4289734537449788,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
7,3,4,6,8,8,3,True,True,1.0,0,0,0.9,0.9375,1036.71580669994,1036.7134580998681,1026.5182611009805,10.195196998887695,0.9999977345767695,0.9901658487027131,0.009834151297286986,0.3324130463999696,0.4130332502389913,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
10,3,5,6,9,9,5,True,True,1.0,0,0,0.8,0.9333333333333333,1031.8546506999992,1031.852207600139,1021.5537928990088,10.298414701130241,0.9999976323217049,0.9900194866810605,0.009980513318939429,0.3284600410399493,0.41109649705184825,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
11,4,4,7,6,6,4,True,True,1.0,0,0,1.0,1.0,1981.3585981000215,1981.3560549998656,1969.5525640982669,11.803490901598707,0.9999987164866783,0.994042720957794,0.0059572790422060245,0.6318791026800405,0.789384882470066,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
12,3,7,6,12,12,7,True,True,1.0,0,0,0.9,0.9833333333333332,1129.605955899926,1129.603553000139,1119.475872400566,10.127680599573068,0.9999978727982317,0.9910343052899624,0.00896569471003764,0.36269456615992823,0.45004125617535423,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
13,4,5,7,7,7,5,True,True,1.0,0,0,0.9,0.9857142857142858,2162.842362400028,2162.8397494000383,2151.074409400695,11.765339999343269,0.9999987918675743,0.9945602349861533,0.005439765013846689,0.6899563213199843,0.8616891431872662,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
14,2,3,4,6,6,3,True,True,1.0,0,0,1.0,1.0,262.6938945000293,262.69168189982884,252.8221189014148,9.86956299841404,0.9999915772682701,0.9624290996691035,0.03757090033089651,0.08426058084010146,0.10465804059754137,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
15,3,5,6,10,10,5,True,True,1.0,0,0,0.9,0.99,1082.2944040000439,1082.2920500999317,1072.2258758991957,10.066174200735986,0.9999978250833567,0.9906992071134528,0.009300792886547159,0.34607039831997827,0.4311920518326421,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
17,3,3,5,6,6,3,True,True,1.0,0,0,1.0,1.0,455.3219853999326,455.31972599972505,446.03309760196134,9.286628397763707,0.999995037796812,0.9796041597420945,0.02039584025790553,0.14588405008004046,0.18140228127479086,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
19,3,5,6,8,8,5,True,True,1.0,0,0,1.0,1.0,1057.69627830002,1057.6938042000402,1047.374652800383,10.31915139965713,0.9999976608597094,0.990243725207919,0.00975627479208102,0.33663212784002533,0.42139195386455786,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
20,4,6,7,11,11,6,True,True,1.0,0,0,0.9,0.9727272727272727,2180.5924078000244,2180.589879599982,2168.8317403962137,11.758139203768224,0.9999988405902757,0.9946078172178231,0.005392182782176901,0.6957924571600277,0.8687609082071641,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
1,2,3,4,5,5,3,True,True,1.0,0,0,N/A,N/A,0.015289800008758903,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.49,1.0,1.0,0.706,5,0.0,0.0013214799808338284,100,10,10,100,sa,N/A,N/A
2,2,4,5,7,7,4,True,True,1.0,0,0,N/A,N/A,0.01638819999061525,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.24,1.0,1.0,0.5085714285714286,7,0.0,0.0014230499975383282,100,10,10,100,sa,N/A,N/A
3,3,4,6,10,10,4,True,True,1.0,0,0,N/A,N/A,0.01866509998217225,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.21,0.8,1.0,0.686,9.6,0.8,0.0016320899943821133,100,10,10,100,sa,N/A,N/A
4,3,3,5,5,5,3,True,True,1.0,0,0,N/A,N/A,0.016370999976061285,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.66,1.0,1.0,0.852,5,0.0,0.001436170027591288,100,10,10,100,sa,N/A,N/A
5,3,5,6,22,22,5,True,True,1.0,0,0,N/A,N/A,0.018320900038816035,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.31,0.9,1.0,0.6809090909090909,21.6,1.2,0.0016059999819844962,100,10,10,100,sa,N/A,N/A
6,3,5,6,13,13,5,True,True,1.0,0,0,N/A,N/A,0.01981520000845194,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.31,1.0,0.98,0.609105180533752,13,0.0,0.0017011099960654974,100,10,10,100,sa,N/A,N/A
7,3,4,6,8,8,3,True,True,1.0,0,0,N/A,N/A,0.01968459994532168,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.32,1.0,0.95,0.7144736842105263,8,0.0,0.0017363700200803578,100,10,10,100,sa,N/A,N/A
10,3,5,6,9,9,5,True,True,1.0,0,0,N/A,N/A,0.018402399960905313,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.3,0.9,0.97,0.6025200458190149,8.7,0.9,0.0016140099964104594,100,10,10,100,sa,N/A,N/A
11,4,4,7,6,6,4,True,True,1.0,0,0,N/A,N/A,0.020692599937319756,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.29,1.0,1.0,0.7083333333333334,6,0.0,0.0018147099995985626,100,10,10,100,sa,N/A,N/A
12,3,7,6,12,12,7,True,True,1.0,0,0,N/A,N/A,0.01820749999023974,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.18,0.8,0.95,0.624561403508772,11.6,0.8,0.001596030022483319,100,10,10,100,sa,N/A,N/A
13,4,5,7,7,7,5,True,True,1.0,0,0,N/A,N/A,0.02022700000088662,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.33,1.0,1.0,0.7057142857142857,7,0.0,0.0017620399943552912,100,10,10,100,sa,N/A,N/A
14,2,3,4,6,6,3,True,True,1.0,0,0,N/A,N/A,0.013497699983417988,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.44,1.0,0.8,0.55,6,0.0,0.0011817299877293409,100,10,10,100,sa,N/A,N/A
15,3,5,6,10,10,5,True,True,1.0,0,0,N/A,N/A,0.018268999992869794,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.3,1.0,1.0,0.664,10,0.0,0.0016075999825261532,100,10,10,100,sa,N/A,N/A
17,3,3,5,6,6,3,True,True,1.0,0,0,N/A,N/A,0.01638970000203699,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.65,1.0,1.0,0.8,6,0.0,0.0014475299860350788,100,10,10,100,sa,N/A,N/A
19,3,5,6,8,8,5,True,True,1.0,0,0,N/A,N/A,0.01833759993314743,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.41,1.0,1.0,0.62625,8,0.0,0.0016102899913676082,100,10,10,100,sa,N/A,N/A
20,4,6,7,11,11,6,True,True,1.0,0,0,N/A,N/A,0.020404400071129203,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.31,1.0,0.97,0.6485473289597001,11,0.0,0.001787979993969202,100,10,10,100,sa,N/A,N/A
1,2,3,4,5,5,3,True,True,1.0,0,0,0.8,0.9199999999999999,193.54713999992236,193.5451485000085,183.08669429842848,10.458454201580025,0.9999897105174799,0.945963749116762,0.05403625088323805,0.062341656039934606,0.07710962091633805,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
2,2,4,5,7,7,4,True,True,1.0,0,0,0.9,0.9571428571428571,451.9736327000428,451.9714879998937,442.52730400220025,9.444183997693472,0.9999952548113564,0.9791044695330523,0.020895530466947712,0.14462039727997034,0.18006832191230826,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
3,3,4,6,10,10,4,True,True,1.0,0,0,1.0,1.0,890.3019441999495,890.299635599833,880.053804401774,10.245831198059022,0.9999974069470121,0.988491704603298,0.011508295396701996,0.28461657499996945,0.3547010500397741,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
4,3,3,5,5,5,3,True,True,1.0,0,0,1.0,1.0,387.7575307999505,387.7553459001938,378.27696570032276,9.478380199871026,0.999994365293816,0.9755557716996358,0.024444228300364197,0.1244453072000295,0.15448420155386205,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
5,3,5,6,22,22,5,True,True,1.0,0,0,0.9,0.9818181818181818,939.7716926999856,939.7693915000418,929.5018762984546,10.26751520158723,0.9999975513202178,0.9890744311376236,0.010925568862376354,0.3006739282399882,0.3744101161354748,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
6,3,5,6,13,13,5,True,True,1.0,0,0,0.8,0.9307692307692308,956.9116881999653,956.9093429996865,946.585973500507,10.323369499179535,0.9999975491988365,0.9892117580680964,0.010788241931903591,0.3040685766399838,0.38123878207158823,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
7,3,4,6,8,8,3,True,True,1.0,0,0,0.8,0.975,896.2988300999859,896.2965260999044,885.9047562999185,10.391769799985923,0.9999974294286637,0.9884058796420822,0.01159412035791782,0.2854375181199983,0.35709024944219303,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
10,3,5,6,9,9,5,True,True,1.0,0,0,0.9,0.9666666666666666,916.6610770999687,916.6586377999047,906.2878168990137,10.370820900890976,0.9999973389291583,0.9886862781048109,0.011313721895189078,0.2912153223201167,0.3652026445417947,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
11,4,4,7,6,6,4,True,True,1.0,0,0,1.0,1.0,1667.3626692999387,1667.3601419997867,1654.9042270999635,12.455914899823256,0.9999984842528872,0.9925295593998763,0.007470440600123719,0.5308282056401018,0.6642869091632616,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
12,3,7,6,12,12,7,True,True,1.0,0,0,0.8,0.9666666666666668,978.4642877000151,978.4618596000364,968.1515238995198,10.310335700516589,0.9999975184582521,0.9894627106827331,0.010537289317266921,0.31113927836003713,0.38982544207172765,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
13,4,5,7,7,7,5,True,True,1.0,0,0,0.9,0.9857142857142858,1910.1750930000562,1910.17267180013,1898.0505051994696,12.122166600660421,0.999998732472256,0.9936538896301785,0.006346110369821487,0.6134555724799633,0.7610249688446733,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
14,2,3,4,6,6,3,True,True,1.0,0,0,1.0,1.0,223.8358525999356,223.8337316000834,212.83486519986764,10.998866400215775,0.9999905243068634,0.950861443797635,0.04913855620236497,0.07156144712013192,0.0891767854980412,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
15,3,5,6,10,10,5,True,True,1.0,0,0,1.0,1.0,936.9841639000224,936.9818763001822,926.7640675007133,10.217808799468912,0.9999975585501566,0.9890949771197117,0.010905022880288261,0.2969906725599896,0.37329955231082956,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
17,3,3,5,6,6,3,True,True,1.0,0,0,1.0,1.0,402.14912269997876,402.1468079001643,392.4852908999892,9.661517000175081,0.9999942439267331,0.9759751493475148,0.02402485065248515,0.12937434596000238,0.1602178517530535,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
19,3,5,6,8,8,5,True,True,1.0,0,0,0.9,0.9375,947.431259999983,947.4288930002367,937.2273457983974,10.201547201839276,0.9999975016659823,0.989232387488697,0.010767612511302975,0.30155461684004403,0.37746171035866005,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
20,4,6,7,11,11,6,True,True,1.0,0,0,0.9,0.9727272727272727,1914.1666338000214,1914.1641391001176,1901.8059317002771,12.358207399840467,0.9999986967174854,0.9935438099860913,0.006456190013908775,0.6130238499999978,0.7626151948606046,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
1,2,3,4,5,5,3,True,True,1.0,0,0,0.8,0.9199999999999999,222.51311790000182,222.51112040004227,212.2565506969113,10.254569703130983,0.9999910230013476,0.9539143496078094,0.04608565039219062,0.07104173423997126,0.08864984876495709,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
2,2,4,5,7,7,4,True,True,1.0,0,0,0.9,0.9571428571428571,521.9699063999578,521.9676931998692,512.4770262014354,9.49066699843388,0.9999957599086433,0.9818175202755322,0.018182479724467855,0.16802967707994393,0.20795525625492797,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
3,3,4,6,10,10,4,True,True,1.0,0,0,0.9,0.9800000000000001,1009.4968162999721,1009.4944691997953,999.0883939994965,10.406075200298801,0.9999976749801099,0.9896917957276701,0.010308204272329966,0.32302635103990324,0.4021890315537033,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
4,3,3,5,5,5,3,True,True,1.0,0,0,1.0,1.0,452.0064373000059,452.00413570029195,442.58116610033903,9.422969599952921,0.9999949080377534,0.9791529128702465,0.020847087129753524,0.14533618599986659,0.18008132896425974,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
5,3,5,6,22,22,5,True,True,1.0,0,0,1.0,1.0,1034.5701665999368,1034.567826999817,1024.270329699153,10.297497300663963,0.9999977385776284,0.9900465711073521,0.009953428892647928,0.3295286675999872,0.4121784171314012,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
6,3,5,6,13,13,5,True,True,1.0,0,0,0.8,0.9384615384615385,1112.3733600999694,1112.3709880998358,1102.1026065998012,10.268381500034593,0.9999978676223121,0.9907689236685548,0.0092310763314451,0.3571478221600875,0.4431756924700541,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
7,3,4,6,8,8,3,True,True,1.0,0,0,0.9,0.9875,1007.5995317000197,1007.5971720998641,997.4440495009767,10.153122598887421,0.9999976581964547,0.9899234308312637,0.010076569168736347,0.3213460387200583,0.40143313629476657,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
10,3,5,6,9,9,5,True,True,1.0,0,0,0.7,0.8999999999999998,1064.5163370999508,1064.5140064001316,1054.3801838981453,10.133822501986288,0.9999978105551433,0.9904803295766339,0.009519670423366104,0.34104799103997646,0.4241091658964668,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
11,4,4,7,6,6,4,True,True,1.0,0,0,0.8,0.9666666666666666,1956.898014000035,1956.895514500211,1945.1276606965112,11.767853803699836,0.9999987227235114,0.9939864679966292,0.006013532003370826,0.6213928175199311,0.7796396472112395,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
12,3,7,6,12,12,7,True,True,1.0,0,0,0.8,0.9666666666666666,1116.6635435998905,1116.661191299907,1106.4366556984605,10.224535601446405,0.9999978934568097,0.9908436545649589,0.009156345435041052,0.35781612903992643,0.4448849367728713,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
13,4,5,7,7,7,5,True,True,1.0,0,0,0.8,0.9714285714285715,2218.950496000005,2218.947968399967,2207.1420929000014,11.805875499965623,0.9999988609029168,0.9946795167493366,0.005320483250663408,0.7118711355200503,0.8840430152987917,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
14,2,3,4,6,6,3,True,True,1.0,0,0,0.9,0.9,263.4678182998905,263.46557909983676,253.45665809873026,10.0089210011065,0.9999915010490914,0.9620105175207204,0.03798948247927959,0.08449837748012505,0.10496636617523376,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
15,3,5,6,10,10,5,True,True,1.0,0,0,0.9,0.99,1075.712472999934,1075.7101103997556,1065.4140044982778,10.296105901477858,0.9999978036880321,0.9904285496604177,0.009571450339582304,0.3430898486400023,0.42856976509950423,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
17,3,3,5,6,6,3,True,True,1.0,0,0,1.0,1.0,454.126517699915,454.1241110000992,444.7223457018845,9.401765298214741,0.9999947003759482,0.9792969255089548,0.020703074491045217,0.14547962976000273,0.18092594063748973,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
19,3,5,6,8,8,5,True,True,1.0,0,0,1.0,1.0,1074.4763928999892,1074.473975500092,1064.2002011013683,10.273774398723617,0.9999977501600656,0.9904383217900258,0.009561678209974233,0.3431488923199475,0.42807728107573384,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
20,4,6,7,11,11,6,True,True,1.0,0,0,0.8,0.9636363636363636,2226.7419941000408,2226.739524400211,2215.0091597989667,11.730364601244219,0.9999988908908907,0.9947320445554116,0.005267955444588374,0.7134607237999793,0.887147220876578,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
1,2,3,4,5,5,3,True,True,1.0,0,0,N/A,N/A,0.007891167000707355,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.44,1.0,1.0,0.71,5,0.0,0.0006938456997886532,100,10,10,100,sa,N/A,N/A
2,2,4,5,7,7,4,True,True,1.0,0,0,N/A,N/A,0.007672249999814085,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.38,1.0,1.0,0.5857142857142857,7,0.0,0.0006807793000916717,100,10,10,100,sa,N/A,N/A
3,3,4,6,10,10,4,True,True,1.0,0,0,N/A,N/A,0.009934458999850904,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.21,1.0,1.0,0.65,10,0.0,0.0008940750996771385,100,10,10,100,sa,N/A,N/A
4,3,3,5,5,5,3,True,True,1.0,0,0,N/A,N/A,0.008846875000017462,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.72,1.0,0.99,0.8808080808080808,5,0.0,0.000789233299656189,100,10,10,100,sa,N/A,N/A
5,3,5,6,22,22,5,True,True,1.0,0,0,N/A,N/A,0.009343875000922708,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.36,1.0,1.0,0.7190909090909091,22,0.0,0.000823541800127714,100,10,10,100,sa,N/A,N/A
6,3,5,6,13,13,5,True,True,1.0,0,0,N/A,N/A,0.010938416999124456,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.24,1.0,0.99,0.5672105672105672,13,0.0,0.0009800332998565863,100,10,10,100,sa,N/A,N/A
7,3,4,6,8,8,3,True,True,1.0,0,0,N/A,N/A,0.011403708000216284,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.33,1.0,0.94,0.7087765957446809,8,0.0,0.0010339999002098922,100,10,10,100,sa,N/A,N/A
8,4,5,7,9,9,5,True,True,1.0,0,0,N/A,N/A,0.011887833999935538,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.18,0.9,1.0,0.6844444444444444,8.9,0.3,0.0010624375003317255,100,10,10,100,sa,N/A,N/A
9,4,6,7,18,18,6,True,True,1.0,0,0,N/A,N/A,0.012154375001045992,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.32,1.0,0.97,0.7130584192439863,18,0.0,0.0010747541999080567,100,10,10,100,sa,N/A,N/A
10,3,5,6,9,9,5,True,True,1.0,0,0,N/A,N/A,0.011942334000195842,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.26,1.0,0.97,0.6048109965635738,9,0.0,0.0010908539998126798,100,10,10,100,sa,N/A,N/A
11,4,4,7,6,6,4,True,True,1.0,0,0,N/A,N/A,0.011310750000120606,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.36,1.0,1.0,0.7366666666666667,6,0.0,0.0010115500001120381,100,10,10,100,sa,N/A,N/A
12,3,7,6,12,12,7,True,True,1.0,0,0,N/A,N/A,0.010092874999827472,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.24,1.0,0.94,0.6870567375886525,12,0.0,0.00088919999961945,100,10,10,100,sa,N/A,N/A
13,4,5,7,7,7,5,True,True,1.0,0,0,N/A,N/A,0.01175195799987705,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.41,1.0,1.0,0.7228571428571429,7,0.0,0.0010645001000739284,100,10,10,100,sa,N/A,N/A
14,2,3,4,6,6,3,True,True,1.0,0,0,N/A,N/A,0.007104958000127226,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.62,1.0,0.8,0.775,6,0.0,0.00060615400034294,100,10,10,100,sa,N/A,N/A
15,3,5,6,10,10,5,True,True,1.0,0,0,N/A,N/A,0.010177000000112457,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.27,0.9,0.98,0.6153061224489795,9.9,0.3,0.0009048375995917013,100,10,10,100,sa,N/A,N/A
16,4,5,7,14,14,5,True,True,1.0,0,0,N/A,N/A,0.012214333000883926,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.29,1.0,0.99,0.6435786435786436,14,0.0,0.0011044832001061878,100,10,10,100,sa,N/A,N/A
17,3,3,5,6,6,3,True,True,1.0,0,0,N/A,N/A,0.008862915999998222,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.62,1.0,1.0,0.78,6,0.0,0.0007981833001394989,100,10,10,100,sa,N/A,N/A
